"state_fips","state_name","county_fips","crime_count","county_pop","st","state","st_abbr","stcnty","county","location","area_sqmi","e_totpop","m_totpop","e_hu","m_hu","e_hh","m_hh","e_pov150","m_pov150","e_unemp","m_unemp","e_hburd","m_hburd","e_nohsdp","m_nohsdp","e_uninsur","m_uninsur","e_age65","m_age65","e_age17","m_age17","e_disabl","m_disabl","e_sngpnt","m_sngpnt","e_limeng","m_limeng","e_minrty","m_minrty","e_munit","m_munit","e_mobile","m_mobile","e_crowd","m_crowd","e_noveh","m_noveh","e_groupq","m_groupq","ep_pov150","mp_pov150","ep_unemp","mp_unemp","ep_hburd","mp_hburd","ep_nohsdp","mp_nohsdp","ep_uninsur","mp_uninsur","ep_age65","mp_age65","ep_age17","mp_age17","ep_disabl","mp_disabl","ep_sngpnt","mp_sngpnt","ep_limeng","mp_limeng","ep_minrty","mp_minrty","ep_munit","mp_munit","ep_mobile","mp_mobile","ep_crowd","mp_crowd","ep_noveh","mp_noveh","ep_groupq","mp_groupq","epl_pov150","epl_unemp","epl_hburd","epl_nohsdp","epl_uninsur","spl_theme1","rpl_theme1","epl_age65","epl_age17","epl_disabl","epl_sngpnt","epl_limeng","spl_theme2","rpl_theme2","epl_minrty","spl_theme3","rpl_theme3","epl_munit","epl_mobile","epl_crowd","epl_noveh","epl_groupq","spl_theme4","rpl_theme4","spl_themes","rpl_themes","f_pov150","f_unemp","f_hburd","f_nohsdp","f_uninsur","f_theme1","f_age65","f_age17","f_disabl","f_sngpnt","f_limeng","f_theme2","f_minrty","f_theme3","f_munit","f_mobile","f_crowd","f_noveh","f_groupq","f_theme4","f_total","e_daypop","e_noint","m_noint","e_afam","m_afam","e_hisp","m_hisp","e_asian","m_asian","e_aian","m_aian","e_nhpi","m_nhpi","e_twomore","m_twomore","e_otherrace","m_otherrace","ep_noint","mp_noint","ep_afam","mp_afam","ep_hisp","mp_hisp","ep_asian","mp_asian","ep_aian","mp_aian","ep_nhpi","mp_nhpi","ep_twomore","mp_twomore","ep_otherrace","mp_otherrace","pr_female_hh","pr_pov","pr_pubassi","pr_unemprate","pr_hs_or_low","pr_std_income","crime_rate","disad_national_v1","disad_national_v2","disad_national_v3","svi_theme1_pca","svi_theme2_pca","svi_theme3_z","svi_theme4_pca","svi_overall_pca"
40,"Oklahoma",40017,2,32008,40,"Oklahoma","OK",40017,"Canadian","Canadian County, Oklahoma",896.572375456092,144610,0,49012,146,45724,392,19407,1425,3108,489,8209,670,8473,872,15487,1393,19189,102,37616,0,18957,1130,2649,389,2155,400,36685,1304,2077,346,2596,287,1026,245,1383,245,2227,314,13.7,1,4.2,0.6,18,1.5,8.8,0.9,10.9,1,13.3,0.1,26,0,13.3,0.8,5.8,0.8,1.6,0.3,25.4,0.9,4.2,0.7,5.3,0.6,2.2,0.5,3,0.5,1.5,0.2,0.0789,0.3539,0.1862,0.3132,0.6785,1.6107,0.2171,0.0863,0.8985,0.2794,0.5344,0.7139,2.5125,0.5388,0.627,0.627,0.627,0.633,0.2632,0.5958,0.1139,0.3517,1.9576,0.2323,6.7078,0.2906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122425,11535,1466,4453,368,13688,0,4355,331,5226,461,8,10,7823,746,1132,830,8.1,0,3.1,0.3,9.5,0,3,0.2,3.6,0.3,0,0.1,5.4,0.5,0.8,0.6,0.0976670920530638,0.0496156932713369,0.0230829632810429,0.0278637903536036,0.321697196088205,-0.431960363222248,0.0624843789052737,-1.55518255811036,-1.39141886990576,-1.43174748077236,-0.731819813077584,-0.789379678302342,-0.681545969683005,-0.771498456452021,-0.767709427578595
40,"Oklahoma",40027,3,38153,40,"Oklahoma","OK",40027,"Cleveland","Cleveland County, Oklahoma",538.900455683292,282189,0,116009,325,108070,754,53403,2887,6916,887,25563,1380,14034,1071,28797,1896,38024,3,60574,46,38108,1637,7541,756,3549,529,81836,1833,11365,906,6240,547,2660,500,3751,504,11405,767,19.8,1.1,4.6,0.6,23.7,1.3,7.8,0.6,10.4,0.7,13.5,0.1,21.5,0,13.8,0.6,7,0.7,1.3,0.2,29,0.6,9.8,0.8,5.4,0.5,2.5,0.5,3.5,0.5,4,0.3,0.3106,0.4386,0.6356,0.2333,0.6454,2.2635,0.4144,0.0929,0.4077,0.3332,0.7276,0.6601,2.2215,0.3281,0.669,0.669,0.669,0.8679,0.2699,0.6744,0.1744,0.7584,2.745,0.6314,7.899,0.4914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243174,22234,2068,13273,631,25353,0,12027,504,11359,786,111,108,19168,1415,545,276,8.2,0,4.7,0.2,9,0,4.3,0.2,4,0.3,0,0.1,6.8,0.5,0.2,0.1,0.095043136554535,0.0692838908440745,0.0146570229447429,0.0317375481511891,0.326120011561532,-0.125944136054526,0.07863077608576,-1.4815282224936,-1.32227188585617,-1.24502785059531,-0.645039206441045,-0.688179933702505,-0.633876919754899,-0.598100896284407,-0.65468316270019
40,"Oklahoma",40109,247,432255,40,"Oklahoma","OK",40109,"Oklahoma","Oklahoma County, Oklahoma",708.89695738539,792668,0,341512,1070,305780,1550,198336,5495,18552,1205,81177,2491,62151,1998,110309,3335,108527,43,202179,0,106787,2735,24959,1237,25541,1641,353557,2608,39556,1917,10163,997,8158,682,18769,1313,15603,2693,25.5,0.7,4.7,0.3,26.5,0.8,12,0.4,14.1,0.4,13.7,0.1,25.5,0,13.7,0.4,8.2,0.4,3.5,0.2,44.6,0.3,11.6,0.6,3,0.3,2.7,0.2,6.1,0.4,2,0.3,0.5878,0.4561,0.7985,0.556,0.8399,3.2383,0.7425,0.1031,0.8714,0.3211,0.8542,0.8787,3.0285,0.8399,0.837,0.837,0.837,0.9029,0.1314,0.7237,0.5812,0.5003,2.8395,0.6808,9.9433,0.825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,941809,88622,5751,117878,1338,140112,0,25808,822,19741,907,603,125,47756,1812,1659,464,11.4,0,14.9,0.2,17.7,0,3.3,0.1,2.5,0.1,0.1,0.1,6,0.2,0.2,0.1,0.141921938058818,0.199051058520781,0.0361528925714418,0.038153923017552,0.4259465333542,0.465450580021626,0.571421961573608,-0.159266849450692,-0.015019898613057,0.0841307583739643,-0.26019109849459,-0.259800991968747,-0.347002168021491,-0.394232083638762,-0.300647891724478
40,"Oklahoma",40113,3,5351,40,"Oklahoma","OK",40113,"Osage","Osage County, Oklahoma",2246.60696490913,47074,0,21921,91,18364,310,11581,796,1261,218,3673,340,3513,337,6258,587,9287,28,10229,4,8297,547,1008,147,107,93,17404,559,271,115,3452,269,530,137,661,135,1445,196,25.4,1.7,6,1,20,1.8,10.5,1,13.7,1.3,19.7,0.1,21.7,0,18.2,1.2,5.5,0.8,0.2,0.2,37,1.2,1.2,0.5,15.7,1.2,2.9,0.7,3.6,0.7,3.1,0.4,0.5821,0.7015,0.339,0.4497,0.8259,2.8982,0.6279,0.5818,0.4398,0.7187,0.4714,0.1604,2.3721,0.4338,0.761,0.761,0.761,0.2218,0.6824,0.7553,0.1856,0.6805,2.5256,0.5105,8.5569,0.6082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32446,8032,717,5164,147,1772,0,151,91,5289,332,19,29,4984,414,25,30,17.6,0.1,11,0.3,3.8,0,0.3,0.2,11.2,0.7,0,0.1,10.6,0.9,0.1,0.1,0.246513720197931,0.234628442097322,0.0985155195681511,0.0624237990733967,0.402740462117141,1.10661625106471,0.560642870491497,2.0567059609598,1.69455886600951,1.72808492434183,-0.769154175857432,-0.849597693013384,-0.701902261939297,-0.780085128877501,-0.804776931466019
40,"Oklahoma",40143,154,323543,40,"Oklahoma","OK",40143,"Tulsa","Tulsa County, Oklahoma",570.21647229798,650291,0,284341,379,253909,848,152666,3217,18044,754,66763,2075,43475,1176,91106,1721,93536,27,163921,0,86188,1954,19035,740,19080,812,252714,2165,42922,1073,6740,550,7374,488,16294,926,8200,588,23.8,0.5,5.4,0.2,26.3,0.8,10.1,0.3,14.1,0.3,14.4,0.1,25.2,0,13.4,0.3,7.5,0.3,3.2,0.1,38.9,0.3,15.1,0.4,2.4,0.2,2.9,0.2,6.4,0.4,1.3,0.1,0.501,0.5971,0.7896,0.4131,0.8399,3.1407,0.712,0.1384,0.8555,0.2874,0.7922,0.8654,2.9389,0.7966,0.7801,0.7801,0.7801,0.9456,0.0961,0.7553,0.627,0.2686,2.6926,0.6012,9.5523,0.7753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,733041,66337,2028,64269,983,85014,0,22873,492,31383,933,614,167,47043,1570,1518,340,10.3,0,9.9,0.2,13.1,0,3.5,0.1,4.8,0.1,0.1,0.1,7.2,0.2,0.2,0.1,0.133663082657235,0.183332947039424,0.0308363882323192,0.0404332125015598,0.36578587025572,0.351992910868917,0.475980008839629,-0.290119380889584,-0.270167192817783,-0.174257621113994,-0.358958839383443,-0.382914343149423,-0.453469134465204,-0.517468679978185,-0.417407095609649
41,"Oregon",41051,229,561189,41,"Oregon","OR",41051,"Multnomah","Multnomah County, Oregon",431.159275983414,809869,0,353735,399,334849,1194,164508,5480,24622,1499,111083,2943,47744,2029,52462,2613,108984,105,151312,0,98985,2632,17956,1233,32759,1789,251644,3049,88847,1972,5625,541,12178,1088,43039,1493,18652,838,20.7,0.7,5.2,0.3,33.2,0.9,8,0.3,6.5,0.3,13.5,0.1,18.7,0,12.3,0.3,5.4,0.4,4.3,0.2,31.1,0.4,25.1,0.6,1.6,0.2,3.6,0.3,12.9,0.4,2.3,0.1,0.3549,0.5586,0.9723,0.254,0.3205,2.4603,0.4831,0.0929,0.1404,0.2011,0.4516,0.9045,1.7905,0.1146,0.6964,0.6964,0.6964,0.9879,0.0659,0.8402,0.9688,0.5627,3.4255,0.9271,8.3727,0.577,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,2,4,939149,57341,2943,42490,1426,95432,0,62120,1323,5266,529,4948,336,38443,2132,2945,760,7.2,0,5.2,0.2,11.8,0,7.7,0.2,0.7,0.1,0.6,0.1,4.7,0.3,0.4,0.1,0.0849338033037557,0.138245879387764,0.0430414264001664,0.0381410980615829,0.211350739578916,-0.216001629421335,0.408062168004006,-0.747421344610384,-1.03547554979935,-1.05003967489391,-0.304303797800353,-0.343912638195007,-0.454598807859438,-0.237271241750859,-0.318791562239645
42,"Pennsylvania",42003,154,221963,42,"Pennsylvania","PA",42003,"Allegheny","Allegheny County, Pennsylvania",729.953564320558,1218380,0,602416,636,545695,2040,212117,4900,32041,1491,133524,2935,45708,1713,46333,2197,230745,78,228296,49,163671,2838,29689,1261,9553,878,269795,2779,82729,1977,4147,520,4697,507,72338,1970,33976,1322,17.9,0.4,4.9,0.2,24.5,0.5,5.2,0.2,3.8,0.2,18.9,0.1,18.7,0,13.6,0.2,5.4,0.2,0.8,0.1,22.1,0.2,13.7,0.3,0.7,0.1,0.9,0.1,13.3,0.4,2.8,0.1,0.2228,0.4955,0.6967,0.057,0.0589,1.5309,0.1973,0.5003,0.1404,0.3097,0.4516,0.515,1.917,0.1649,0.5786,0.5786,0.5786,0.9306,0.0242,0.1407,0.9742,0.6448,2.7145,0.6123,6.741,0.2944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,2,1370275,119020,3634,156233,1276,26607,0,47431,741,1141,200,310,94,32242,1585,5831,1728,10,0,12.8,0.1,2.2,0,3.9,0.1,0.1,0.1,0,0.1,2.6,0.1,0.5,0.1,0.122029523994699,0.213245501275429,0.0475757333141616,0.0350439373054661,0.303399294958856,0.502326861649371,0.693809328581791,-0.179372058861946,-0.340426298592143,-0.172959084176222,-0.218003801434676,-0.00485520358163959,-0.43543553516902,-0.0670998801679949,-0.131691464066188
42,"Pennsylvania",42101,2021,1446341,42,"Pennsylvania","PA",42101,"Philadelphia","Philadelphia County, Pennsylvania",134.356404850668,1581531,0,689121,723,613125,2185,514942,9760,68786,3143,216956,3936,154344,3932,119436,3793,217403,32,343874,0,261646,4835,60523,2312,88398,3480,1041705,5503,108149,2340,1773,457,16918,1272,176020,3055,47468,1807,33.5,0.6,8.8,0.4,35.4,0.6,14.3,0.4,7.6,0.2,13.7,0.1,21.7,0,16.7,0.3,9.9,0.4,6,0.2,65.9,0.3,15.7,0.3,0.3,0.1,2.8,0.2,28.7,0.5,3,0.1,0.8558,0.9208,0.9876,0.6782,0.4227,3.8651,0.9137,0.1031,0.4398,0.6031,0.9392,0.9446,3.0298,0.8402,0.9478,0.9478,0.9478,0.9507,0.0095,0.7397,0.9943,0.6696,3.3638,0.9118,11.2065,0.9484,0,1,1,0,0,2,0,0,0,1,1,2,1,1,1,0,0,1,0,2,7,1667263,240324,7991,634204,3567,238112,0,116441,1146,3206,455,380,108,42880,3521,6482,1907,15.7,0,40.1,0.2,15.1,0,7.4,0.1,0.2,0.1,0,0.1,2.7,0.2,0.4,0.1,0.203204078722438,0.237552198911953,0.0620756387646099,0.0527512714294491,0.446689013618291,0.489006660482075,1.39731916608877,1.10700341706164,1.04917872745473,0.963147483530699,0.49169339974751,0.519118873300681,0.379523520665951,0.415051478574042,0.4653441257726
47,"Tennessee",47037,346,557789,47,"Tennessee","TN",47037,"Davidson","Davidson County, Tennessee",503.694937096268,690540,0,319739,445,289191,1394,151837,5144,18929,1756,90675,2485,49328,1867,79478,2964,84748,20,143847,0,78441,3035,20508,1137,30149,1959,303758,2609,78039,2192,4828,489,7316,727,18141,1109,21402,980,22.7,0.8,4.7,0.4,31.4,0.8,10.3,0.4,11.6,0.4,12.3,0.1,20.8,0,11.5,0.4,7.1,0.4,4.7,0.3,44,0.4,24.4,0.7,1.5,0.2,2.5,0.3,6.3,0.4,3.1,0.1,0.4551,0.4561,0.9504,0.4344,0.7234,3.0194,0.6725,0.0541,0.3186,0.1474,0.7393,0.9169,2.1763,0.3087,0.8313,0.8313,0.8313,0.9863,0.0592,0.6744,0.6085,0.6805,3.0089,0.7693,9.0359,0.6916,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,3,857070,65474,3731,184488,1571,70926,0,24892,817,883,238,403,102,19840,1772,2326,682,9.8,0,26.7,0.2,10.3,0,3.6,0.1,0.1,0.1,0.1,0.1,2.9,0.3,0.3,0.1,0.143249264386628,0.167471211842838,0.0211261189313953,0.0353083127139473,0.357317252969452,0.258867071033253,0.620306244834516,-0.53916420148364,-0.47897206157428,-0.381399101544111,-0.33110576009848,-0.394621556880759,-0.39957843471259,-0.31736703563241,-0.359834750179318
47,"Tennessee",47157,1125,533438,47,"Tennessee","TN",47157,"Shelby","Shelby County, Tennessee",760.554064430886,936611,0,406026,391,356607,1879,263340,7269,34314,1624,117604,3082,67336,2084,106155,3701,126951,40,234172,0,117614,3260,37679,1672,16657,1127,606635,2470,49004,1818,4000,496,7673,759,31231,1321,17034,951,28.6,0.8,7.4,0.4,33,0.8,10.9,0.3,11.5,0.4,13.6,0.1,25,0,12.7,0.4,10.6,0.5,1.9,0.1,64.8,0.3,12.1,0.4,1,0.1,2.2,0.2,8.8,0.4,1.8,0.1,0.7158,0.8485,0.9707,0.4768,0.7187,3.7305,0.8803,0.0961,0.8456,0.2298,0.9583,0.7623,2.8921,0.7737,0.9446,0.9446,0.9446,0.9102,0.0356,0.5958,0.8536,0.4462,2.8414,0.6814,10.4086,0.8803,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,4,1044065,163407,5160,502392,994,60266,0,25211,623,985,341,213,76,14773,1387,2795,1638,17.8,0,53.6,0.1,6.4,0,2.7,0.1,0.1,0.1,0,0.1,1.6,0.1,0.3,0.2,0.238391122433589,0.297438688307137,0.0243505654634527,0.0607905089225919,0.486647338501117,0.861129195218815,2.10896111638091,1.39246514068867,1.39680091204583,1.42381054445557,-0.0934417035031224,-0.126834500773399,-0.0798101275859446,-0.396408636689075,-0.181208747220168
48,"Texas",48029,541,1283853,48,"Texas","TX",48029,"Bexar","Bexar County, Texas",1240.31917022675,1978826,0,699646,460,644561,2058,502467,10494,56234,2602,196146,3615,197635,4372,309185,6756,239416,91,505237,0,281593,5210,54411,1937,106829,3662,1442714,3574,120552,2855,17128,1105,28426,1684,44629,1646,30440,1343,25.8,0.5,5.7,0.3,30.4,0.6,15.6,0.3,15.9,0.3,12.1,0.1,25.5,0,14.5,0.3,8.4,0.3,5.8,0.2,72.9,0.2,17.2,0.4,2.4,0.2,4.4,0.3,6.9,0.3,1.5,0.1,0.6025,0.6442,0.9281,0.7381,0.8915,3.8044,0.8988,0.0481,0.8714,0.4023,0.8676,0.9402,3.1296,0.881,0.971,0.971,0.971,0.9615,0.0961,0.8969,0.6948,0.3517,3.001,0.7648,10.906,0.9249,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,4,2077502,251427,6794,139381,2167,1197120,0,57633,1321,2968,420,1723,298,39525,2236,4364,1035,12.9,0,7,0.1,60.5,0,2.9,0.1,0.1,0.1,0.1,0.1,2,0.1,0.2,0.1,0.182294744764266,0.193997574326903,0.024806522310772,0.0381516553379291,0.470581598158271,0.479330939304296,0.421387806859508,-0.0359524387728156,0.211832401948439,0.281619080125786,0.683839925345724,0.669612920957267,0.80289660304774,0.171347878830062,0.575045991372568
48,"Texas",48085,15,267793,48,"Texas","TX",48085,"Collin","Collin County, Texas",841.254152334994,1006038,0,376186,506,353491,1502,110482,5743,21883,1531,79065,2684,40373,2454,105647,4914,110187,28,261302,0,68704,2548,21802,1255,36286,2031,447252,3549,75220,2187,5555,634,8931,876,9471,800,4394,1398,11,0.6,4,0.3,22.4,0.8,6.1,0.4,10.5,0.5,11,0.1,26,0,6.8,0.3,6.2,0.4,3.8,0.2,44.5,0.4,20,0.6,1.5,0.2,2.5,0.2,2.7,0.2,0.4,0.1,0.0315,0.3065,0.5334,0.1015,0.6563,1.6292,0.2215,0.0245,0.8985,0.0054,0.6108,0.8915,2.4307,0.4768,0.8358,0.8358,0.8358,0.9774,0.0592,0.6744,0.084,0.0363,1.8313,0.1884,6.727,0.2931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,996395,51643,4907,97140,1783,154396,0,157510,1485,3167,384,611,110,31728,2578,2700,640,5.2,0,9.7,0.2,15.3,0,15.7,0.1,0.3,0.1,0.1,0.1,3.2,0.3,0.3,0.1,0.0904752442937605,0.0689057183201551,0.0112778316856459,0.0280022141403421,0.179862635202994,-0.89190789142014,0.0560134133453824,-1.64892173534545,-1.8121065326333,-1.96039656709833,-0.339330550325399,-0.283190117541544,-0.248081842159075,-0.521077430362154,-0.362107434073788
48,"Texas",48113,808,1443058,48,"Texas","TX",48113,"Dallas","Dallas County, Texas",873.054353212946,2622634,0,1027813,656,945996,2684,663524,12115,69546,2999,301807,4915,331465,5385,542636,9984,281461,56,685818,0,254258,4063,79377,2518,259163,5144,1873063,4017,292516,4279,15486,901,60864,1975,62661,2047,29861,1398,25.6,0.5,5,0.2,31.9,0.5,19.7,0.3,20.8,0.4,10.7,0.1,26.1,0,9.8,0.2,8.4,0.3,10.7,0.2,71.4,0.2,28.5,0.4,1.5,0.1,6.4,0.2,6.6,0.2,1.1,0.1,0.5933,0.5172,0.9577,0.8835,0.9663,3.918,0.9255,0.0201,0.9017,0.0576,0.8676,0.9793,2.8263,0.7339,0.9682,0.9682,0.9682,0.9914,0.0592,0.9596,0.6556,0.1913,2.8571,0.6897,10.5696,0.8899,0,0,1,0,1,2,0,1,0,0,1,2,1,1,1,0,1,0,0,2,7,3217253,353508,9027,585014,2316,1055049,0,169259,1246,5152,517,883,204,51586,2707,6120,1259,13.6,0,22.3,0.1,40.2,0,6.5,0.1,0.2,0.1,0,0.1,2,0.1,0.2,0.1,0.141294831249488,0.154623505998946,0.0169223846686754,0.0334092617563511,0.422342834658628,0.0439452933477528,0.559922054414999,-0.707832159815143,-0.452111590904554,-0.445247315677473,1.44538887694389,1.16262782987146,1.25724596336115,0.694526224552611,1.16994864161149
48,"Texas",48121,2,18228,48,"Texas","TX",48121,"Denton","Denton County, Texas",878.50492503099,861690,0,318269,269,300585,1176,104957,4639,18844,1375,72511,2286,41190,2066,92811,4077,88502,16,212492,51,72772,2428,18141,1101,25198,1664,360517,2804,57848,2050,10029,877,6987,808,8127,711,11578,794,12.4,0.5,3.9,0.3,24.1,0.8,7.2,0.4,10.8,0.5,10.3,0.1,24.7,0,8.5,0.3,6,0.4,3.1,0.2,41.8,0.3,18.2,0.6,3.2,0.3,2.3,0.3,2.7,0.2,1.3,0.1,0.0522,0.2861,0.6668,0.184,0.6728,1.8619,0.2912,0.0156,0.8189,0.0232,0.5726,0.8606,2.2909,0.3759,0.8081,0.8081,0.8081,0.9669,0.1394,0.6241,0.084,0.2686,2.083,0.2845,7.0439,0.3447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,733069,43151,3392,83378,1629,166865,0,78614,1025,2711,372,688,109,26752,1959,1509,413,5.1,0,9.7,0.2,19.4,0,9.1,0.1,0.3,0.1,0.1,0.1,3.1,0.2,0.2,0.1,0.154959449082738,0.109209912314085,0.00965111988541704,0.0448460961341224,0.22651219434279,0.567016576888011,0.10972130787799,-0.611640911062903,-0.857581106555634,-0.577145046266819,-0.380658636569005,-0.373826353442543,-0.339654012111332,-0.440319811123495,-0.392432758999535
48,"Texas",48141,73,501346,48,"Texas","TX",48141,"El Paso","El Paso County, Texas",1013.23375962374,836915,0,299067,323,273662,1465,271054,6747,23499,1437,85687,2614,108210,3054,166909,5025,101946,84,227515,0,109777,3029,26807,1292,106444,3521,738579,1629,32774,1569,16183,985,15777,1318,18894,1118,14657,994,33,0.8,6.2,0.4,31.3,0.9,21,0.6,20.5,0.6,12.2,0.1,27.2,0,13.5,0.4,9.8,0.5,13.7,0.5,88.3,0.2,11,0.5,5.4,0.3,5.8,0.5,6.9,0.4,1.8,0.1,0.844,0.7292,0.9484,0.9134,0.9653,4.4003,0.9838,0.0503,0.9383,0.2985,0.9344,0.9901,3.2116,0.9118,0.992,0.992,0.992,0.8921,0.2699,0.9488,0.6948,0.4462,3.2518,0.8781,11.8557,0.9803,0,0,1,1,1,3,0,1,0,1,1,3,1,1,0,0,1,0,0,1,8,852781,106150,4824,24122,996,691920,0,9433,516,2349,213,1178,213,9105,1087,472,351,12.9,0,2.9,0.1,82.7,0,1.1,0.1,0.3,0.1,0.1,0.1,1.1,0.1,0.1,0.1,0.189838154073773,0.209039307196056,0.0239472713434492,0.0385672972277392,0.439977924291531,0.603274289335495,0.145608023201541,0.0848759874806244,0.236306112753521,0.354194582625124,-0.0556824952690487,-0.128295940649635,0.0594923269270031,-0.311180702267154,-0.129783601476006
48,"Texas",48157,5,21670,48,"Texas","TX",48157,"Fort Bend","Fort Bend County, Texas",861.716665281068,790892,0,260936,250,248299,1170,102290,6476,22490,1812,53027,2606,47020,2519,96371,5389,87818,108,217306,0,57048,2589,16102,1362,37367,2415,536187,4042,20482,1336,6932,731,7726,927,6013,894,5734,686,13,0.8,5.6,0.5,21.4,1,9.2,0.5,12.3,0.7,11.1,0.1,27.5,0,7.3,0.3,6.5,0.5,5.1,0.3,67.8,0.5,7.8,0.5,2.7,0.3,3.1,0.4,2.4,0.4,0.7,0.1,0.0649,0.6279,0.4516,0.3453,0.76,2.2497,0.4099,0.0255,0.9443,0.0089,0.6537,0.9271,2.5595,0.5659,0.9561,0.9561,0.9561,0.8186,0.1114,0.7877,0.0582,0.0799,1.8558,0.1945,7.6211,0.4513,0,0,0,0,0,0,0,1,0,0,1,2,1,1,0,0,0,0,0,0,3,654331,39768,3434,156577,2234,194349,0,163127,1658,1322,352,143,213,18740,2822,1929,687,5.1,0,19.8,0.3,24.6,0,20.6,0.2,0.2,0.1,0,0.1,2.4,0.4,0.2,0.1,0.265539244000096,0.15781534897733,0.019854751826298,0.0731964936665673,0.509021162619164,0.278198753841596,0.230733733271804,1.20955869207207,1.30499527782396,1.08920394134152,-0.379420337611186,-0.393507147370186,-0.154186979246711,-0.604404573024741,-0.425995018071204
48,"Texas",48201,1341,1891682,48,"Texas","TX",48201,"Harris","Harris County, Texas",1706.9630810218,4680609,0,1795219,874,1635749,3591,1193553,16793,148311,3980,509459,6821,544111,6581,951568,14614,491390,75,1248951,0,438684,6587,138712,3417,477612,8274,3323857,6940,462500,6694,47027,1813,95808,2939,99901,3008,40905,2865,25.8,0.4,6.2,0.2,31.1,0.4,18.2,0.2,20.4,0.3,10.5,0.1,26.7,0,9.4,0.1,8.5,0.2,11,0.2,71,0.1,25.8,0.4,2.6,0.1,5.9,0.2,6.1,0.2,0.9,0.1,0.6025,0.7292,0.9446,0.8345,0.9644,4.0752,0.9532,0.0175,0.9223,0.043,0.8765,0.9828,2.8421,0.7432,0.9669,0.9669,0.9669,0.9889,0.1066,0.9513,0.5812,0.126,2.754,0.6372,10.6382,0.8953,0,0,1,0,1,2,0,1,0,0,1,2,1,1,1,0,1,0,0,2,7,5075522,530639,13799,865997,3757,2016625,0,327086,2967,7240,733,2261,262,91630,4326,13018,2435,11.4,0,18.5,0.1,43.1,0,7,0.1,0.2,0.1,0,0.1,2,0.1,0.3,0.1,0.158199457648921,0.20170078564131,0.0164640112611867,0.0408133540469277,0.422506991976911,0.223423527384346,0.708892932321606,-0.193893248331798,-0.0398719989149892,-0.0271227683502226,3.20919447114903,2.75223504089229,2.78895005898245,1.72915334447372,2.71330844949339
48,"Texas",48303,83,227656,48,"Texas","TX",48303,"Lubbock","Lubbock County, Texas",895.601330084398,308392,0,129032,431,116535,996,85735,3215,6791,888,36392,1615,23468,1147,40535,2467,38331,8,73527,51,39455,1568,7537,715,5153,758,145238,1183,19439,1183,6080,551,3649,457,6464,681,12389,1082,29,1.1,4.3,0.6,31.2,1.4,12.8,0.6,13.3,0.8,12.4,0.1,23.8,0,13,0.5,6.5,0.6,1.8,0.3,47.1,0.4,15.1,0.9,4.7,0.4,3.1,0.4,5.5,0.6,4,0.4,0.7288,0.3765,0.9465,0.6041,0.8074,3.4633,0.8129,0.057,0.7282,0.2524,0.6537,0.746,2.4373,0.4809,0.859,0.859,0.859,0.9456,0.2298,0.7877,0.4924,0.7584,3.2139,0.8619,9.9735,0.8269,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,321212,43897,3275,20602,765,110434,0,6830,313,864,173,226,52,6007,806,275,190,14.8,0.1,6.7,0.2,35.8,0,2.2,0.1,0.3,0.1,0.1,0.1,1.9,0.3,0.1,0.1,0.136800520729094,0.221735690454064,0.0174236385627995,0.0285774650719984,0.374329453524683,0.470538817782673,0.364585163580138,-0.551415864439355,-0.44178263551101,-0.252984297860305,-0.583507583979224,-0.674737643708186,-0.566939020183642,-0.56184676979223,-0.615229769111171
